"type","voter-hash","vote","voting-stake"
"DRK","3d06718f522e592814f564c7ebf534c4e20751ca53f90b2a383252c7","Yes",159479954102
"DRK","3c6c1024db32d6be735231388aeebb14d552695e78681479a77d22fb","Yes",81842804723
"DRK","38e11859d2a1f8dfab9eccb4ddaf730ad9d7495aba8234876542ad19","Abstain",250306180611
"DRK","2e62b3ea4d6ce1b502f42ac0cd42c10cc80dd0546e9b93ab9468cf7e","Abstain",303215176
"DRK","2775713575b07fb5093385e18b88ec76792c19714d7a2233a1fdb469","No",1861231367731
"DRK","264d012dd8f2b1cb891887ab0fca9017d6b41d2bf11d7b901fd0497e","Yes",736536035705
"DRK","24f57fece7213b86ecbfcc9f355835e148add29b9dfa757113aeba9b","Yes",1031538233357
"DRK","2408fb0afddd9586244307e8fe4d322cad65092932fbdcd05bc44b88","No",3208549012
"DRK","228fabcdd2b1a034554a7a42dadc591d6540ce542ec0d7a734a197b1","Yes",132035687298
"DRK","2052ba04a96e5611a844f09ce2ca33b734133f5875a0b102fea42d46","Yes",12494894597592
"DRK","1f5ed39f09ace870ae22691a6dab5305021b0c0703b872aae6389cce","Yes",100119002027
"DRK","188d57e4b578ca7d4046077656328082a59ffd14963d35139ac9372d","Abstain",177341074860
"DRK","1228f8146e5d57f738b8ce9d0a7a0329d8f6c413923b8fc34e9828b0","Yes",50454123482
"DRK","0dcd28a92885b78f49d9f6a1ae71023e85c16c4998bf4e5a3dcdb687","Yes",50950196301
"DRK","07b5be329e147eeb58132084cbfe70ddeccaf94dfab2a6f43a5228de","Yes",35403755181
