"type","voter-hash","vote","voting-stake"
"DRK","cc7559aea43dd0959f226897ca5f3b46459d87f2837b840d17c6a5a4","Yes",26527061954
"DRK","cc37fee8a4bca7120ce97b852213aff16aa09999c8e35809c5e00444","Yes",6032647175
"DRK","ca647bef6fd06947e4cbb7368860a38528a6b3e41b60a7a59f849ac2","Abstain",909204984287
"DRK","c99a849cbd046186b39c7d393a5a684a25de51973b6bf2f952ea3e0b","Yes",1012304160362
"DRK","c6850f98ad7fc589b4581d4dd4a3b17e6d8c3281e963fd4084d6c47e","Yes",421014187653
"DRK","bf7cf9d35407a66f2744f1dac876bb2bee5e2bb7e04b6c606384d055","Yes",1095417989270
"DRK","bc5c2f2aff2522fdb9aff627f9d0b728960fba2dd63fe4862f6e3d3f","Yes",104366577809
"DRK","bc094a622f7c0d0b6c0f64200404fceddd7c3666365822436df205bc","Yes",1441916696133
"DRK","b8bde471daa8066123da3ff69ce4e64058662d3dc129c94f75aa07e1","Yes",494465569
"DRK","b6f4547ad049d7443ee5695761e1aa5e446cfccf72c7ed0d8ad8edfa","Yes",20936605546319
"DRK","b5393f87d09ef82b1a22f39c379968c4630cc39c4abbd37de3eef1d1","Yes",160287484449
"DRK","b504dbaab6de1a99cff4792682afd38c6c0aed226e563bc430530cff","Yes",588619737837
"DRK","b45cdcd28bed562449c2847ab1e6259b1eef8451a6fb30a249c77c67","Yes",90408727885
"DRK","aff45cba7bc52fae256de95178476ea96ede79c58e4bdfdc46c582f6","Yes",668614104947
"DRK","a865b3916bd1d4eb06b2c650d928991db042f54f3658c0fb8dfe1af4","Yes",15886614257549
"DRK","a83677e69e2a13a517361d613ffa436190378060da2bd0226846364f","Yes",1013340708364
"DRK","a4d8e2b7421eb6f3b438b58d56c51a687f8a32fe25f36249cf601fe8","Yes",1127519058715
"DRK","a4a01438f9e942e8b9e97101ddabeea1f9f7785a05c670139dbfa4f2","Yes",2658704157217
"DRK","a2eb55da4abbcde0aa67cbb89bd530b7a95eb7e95cd03ca448150fe8","Yes",58171080641
"DRK","a2d942cd0ba1c5b286146ad1567bb5d804b4d3df3c3f6124cd72ac9b","Yes",206972276193
"DRK","9ee3b0ce6c5999fd817ef8670b6df8fdd7bf4d08a877e05becaaa540","Yes",276105577856
"DRK","9b3849ebed96676c4e4d7be805fb4446cdc650cafa87ddfb3c6d7847","Yes",549558375819
"DRK","975bc39a158a7abfc0a9372a4a7b5368a1dfda6b34ebfce7195ab854","Yes",600457081046
"DRK","961280acc591f45916461b88c64bedc705a44994707c88aad1210148","Yes",20185664073
"DRK","94f7bb25c15f5e4e3a58bb9e8e6b10bfa8c2694f39f282167af35e2c","Yes",36287785953825
"DRK","948deca41ef75e859aa5b958c58fa0284700d69ca02201f6fa63bc1a","Yes",536305845491
"DRK","939d3fe696269fb52807c21253ebe44af2816f4bae7b459a29acfb0f","Abstain",39001041078
"DRK","937271ae3cb948e545d6224e219cfeaf148783bccd5a7d3d2e69bc81","Yes",3433617062852
"DRK","9281ed5a68f7f68de9e177960a7319871d42a1b631feba0a37a3c3c0","Yes",412170213348
"DRK","917f7e5192ce5643511ac7564a88af3e6bec3e5bdb6beaf8cfcafdfe","Yes",156600906717
"DRK","8fc73462577040d656ed1200a93d8dc2fb7c3bc9ddc445340a895a0a","Yes",5275472512837
"DRK","8f1d5d6c1156a9710407d524789eebf42ef20bbd75ec858d53b7bfcf","Yes",2437329021554
"DRK","8ba111ca19c78813d0fd9befe8febdce7361fbd770a246ea1c76c835","Yes",237600744982
"DRK","8b75035882d4165bea8000c4d3f2c123ae33c1d92a751a78135a2402","Yes",42621332386529
"DRK","8af81c6e86446b617ae0f609e4ebc154e02febefced49936ad0d2d64","Yes",345515330233
"DRK","891cf38d4cdd539b3cfc13c0c16bf98f8a9837bf5c57b75a6b303e89","Yes",105099272166
"DRK","881b9c84fccefa40b9d9d037d80635ea6e5fd19050aab71fef2e12f3","Yes",9603442119
"DRK","87d908316f5f0c24eeb8a34cf10f40fe99a8f54d2bf6fdd3318be4c9","Yes",15204012717
"DRK","86c986afcf6a287eb706df965412e29f491bdb153dc531d210869a3f","Abstain",4333308451635
